,entityName,state,year,quarter,count,amount
8794,302022,rajasthan,2021,2,2233349,2892405366.323619
8795,302013,rajasthan,2021,2,2197797,4079791172.522775
8796,jaipur,rajasthan,2021,3,193839196,313664435689.29987
8797,jodhpur,rajasthan,2021,3,19263957,38514689412.99684
8798,alwar,rajasthan,2021,3,18956440,31796623472.554596
8799,kota,rajasthan,2021,3,13858632,22356848820.753067
8800,bhilwara,rajasthan,2021,3,12558408,23899765687.00115
8801,sikar,rajasthan,2021,3,12157675,24859966680.623276
8802,ajmer,rajasthan,2021,3,12039695,23974005140.503326
8803,udaipur,rajasthan,2021,3,10000681,15950385929.054022
8804,nagaur,rajasthan,2021,3,8542495,19712431242.607426
8805,dausa,rajasthan,2021,3,8175162,12267753350.999645
8806,302016,rajasthan,2021,3,108659324,179936124302.00922
8807,302012,rajasthan,2021,3,6639234,11240165599.578844
8808,302029,rajasthan,2021,3,5012691,7507160883.503555
8809,302020,rajasthan,2021,3,4961430,7074828643.036352
8810,311001,rajasthan,2021,3,4899345,9273336541.864542
8811,342003,rajasthan,2021,3,4829818,8703493393.917704
8812,302015,rajasthan,2021,3,4573490,5136436712.823769
8813,302017,rajasthan,2021,3,4394803,5407583426.981717
8814,324006,rajasthan,2021,3,4292426,7806752221.493629
8815,302022,rajasthan,2021,3,3587905,4232428314.6112733
8816,jaipur,rajasthan,2021,4,231804892,394435778364.0141
8817,jodhpur,rajasthan,2021,4,23671637,49201187505.373276
8818,alwar,rajasthan,2021,4,23661509,40984441151.34271
8819,bhilwara,rajasthan,2021,4,15373212,29555829037.16449
8820,ajmer,rajasthan,2021,4,15049250,31040109507.970833
8821,sikar,rajasthan,2021,4,14946567,32671486020.051144
8822,kota,rajasthan,2021,4,14912645,24168234009.303997
8823,udaipur,rajasthan,2021,4,12082286,19874244609.252956
8824,nagaur,rajasthan,2021,4,10615952,25959911336.428215
8825,dausa,rajasthan,2021,4,10142219,16190233721.345505
8826,302016,rajasthan,2021,4,130544931,225546213678.0312
8827,302012,rajasthan,2021,4,7664076,13974005841.41229
8828,302020,rajasthan,2021,4,5920882,8742491301.40883
8829,342003,rajasthan,2021,4,5816053,10861143408.510336
8830,302029,rajasthan,2021,4,5701411,9076213569.403297
8831,311001,rajasthan,2021,4,5610874,10912550816.20288
8832,302015,rajasthan,2021,4,5423917,6497157350.892502
8833,302017,rajasthan,2021,4,5032416,6628312236.848719
8834,302022,rajasthan,2021,4,4339511,5160132597.830615
8835,302013,rajasthan,2021,4,3824987,6994409527.416702
8836,jaipur,rajasthan,2022,1,262950613,434507898653.22876
8837,jodhpur,rajasthan,2022,1,27810577,56966935615.030495
8838,alwar,rajasthan,2022,1,27462202,46051829716.346725
8839,kota,rajasthan,2022,1,19207151,30335394639.448093
8840,bhilwara,rajasthan,2022,1,18219742,34832214592.68741
8841,ajmer,rajasthan,2022,1,17973292,36567659945.04271
8842,sikar,rajasthan,2022,1,16975662,35691652892.44501
8843,udaipur,rajasthan,2022,1,13527713,22322610837.972824
8844,nagaur,rajasthan,2022,1,12629151,30251543728.242836
8845,bikaner,rajasthan,2022,1,11656264,23262580003.212997
8846,302016,rajasthan,2022,1,148956604,248958961898.9538
8847,302012,rajasthan,2022,1,8411664,15192162139.675108
8848,302020,rajasthan,2022,1,6783960,9708132763.147295
8849,311001,rajasthan,2022,1,6561991,12559359989.792736
8850,302029,rajasthan,2022,1,6558498,10262133728.689194
8851,342003,rajasthan,2022,1,6508137,12070291945.526222
8852,302015,rajasthan,2022,1,6423696,7120253656.587112
8853,302017,rajasthan,2022,1,5642776,7178086780.460688
8854,324006,rajasthan,2022,1,5085722,9139679958.645088
8855,302022,rajasthan,2022,1,5061954,5938352462.035116
8856,east,sikkim,2018,1,24432,35907388.054869555
8857,south,sikkim,2018,1,11355,16098282.748140384
8858,west,sikkim,2018,1,4845,7468491.334182342
8859,north,sikkim,2018,1,3446,5176776.803176151
8860,737101,sikkim,2018,1,5740,8443342.10723518
8861,737102,sikkim,2018,1,4923,8507451.80127644
8862,737132,sikkim,2018,1,4892,6610610.223672188
8863,737136,sikkim,2018,1,4652,5416856.56543864
8864,737135,sikkim,2018,1,3904,6401450.466799366
8865,737134,sikkim,2018,1,3423,5271681.513652561
8866,737113,sikkim,2018,1,2353,3784089.3561765887
8867,737126,sikkim,2018,1,1875,2909397.045070725
8868,737120,sikkim,2018,1,1611,2684577.3333517457
8869,737103,sikkim,2018,1,1571,1867581.060805669
8870,east,sikkim,2018,2,40432,83823658.19224699
8871,south,sikkim,2018,2,16740,27651617.534535274
8872,west,sikkim,2018,2,10671,19368446.483524587
8873,north,sikkim,2018,2,6735,12849363.319488723
8874,737101,sikkim,2018,2,10559,25376078.163594432
8875,737102,sikkim,2018,2,8320,17627063.52206016
8876,737132,sikkim,2018,2,7587,12429404.052329008
8877,737134,sikkim,2018,2,6615,12023487.660533402
8878,737136,sikkim,2018,2,6185,8200222.822791161
8879,737113,sikkim,2018,2,6034,9201956.61756061
8880,737135,sikkim,2018,2,5406,11530694.897931118
8881,737120,sikkim,2018,2,3787,7797319.794669708
8882,737126,sikkim,2018,2,3076,5486738.553643836
8883,737103,sikkim,2018,2,2521,5845389.535137591
8884,east,sikkim,2018,3,59571,133322127.02823457
8885,south,sikkim,2018,3,24662,40036375.9623436
8886,west,sikkim,2018,3,14121,33797876.56771384
8887,north,sikkim,2018,3,10146,27923847.395025603
8888,737101,sikkim,2018,3,14511,34011083.76562938
8889,737102,sikkim,2018,3,12719,30285691.23135621
8890,737132,sikkim,2018,3,11706,21297531.718367998
8891,737136,sikkim,2018,3,9650,13225690.976560615
8892,737134,sikkim,2018,3,8947,18373605.65640023
8893,737135,sikkim,2018,3,8118,16350127.884927034
8894,737113,sikkim,2018,3,7647,15980561.151862796
8895,737120,sikkim,2018,3,6069,18273776.575938575
8896,737126,sikkim,2018,3,5013,9609944.747983705
8897,737121,sikkim,2018,3,3808,8408431.743646935
8898,east,sikkim,2018,4,84485,216960325.35148895
8899,south,sikkim,2018,4,34495,60113689.048481904
8900,west,sikkim,2018,4,19567,51859359.64770544
8901,north,sikkim,2018,4,15986,54207984.03057738
8902,737101,sikkim,2018,4,20274,53997162.86355927
8903,737102,sikkim,2018,4,17874,51134858.40890253
8904,737132,sikkim,2018,4,14835,29688373.692548778
8905,737134,sikkim,2018,4,12922,27493186.61969518
8906,737135,sikkim,2018,4,12194,28644361.465561144
8907,737136,sikkim,2018,4,10755,16186830.441481423
8908,737113,sikkim,2018,4,9958,25407465.402388126
8909,737120,sikkim,2018,4,9848,35890081.440197214
8910,737126,sikkim,2018,4,6911,16121583.56245052
8911,737103,sikkim,2018,4,6441,19760103.614122108
8912,east,sikkim,2019,1,155482,291845617.9832262
8913,south,sikkim,2019,1,47506,76869333.72007152
8914,west,sikkim,2019,1,21489,46329216.02416057
8915,north,sikkim,2019,1,15810,42949466.65663589
8916,737101,sikkim,2019,1,74498,118108022.59828645
8917,737102,sikkim,2019,1,21109,50167286.50498513
8918,737132,sikkim,2019,1,18576,33157853.812782735
8919,737134,sikkim,2019,1,17417,30929894.245465152
8920,737135,sikkim,2019,1,16362,31811430.364247143
8921,737136,sikkim,2019,1,14393,21078097.180940896
8922,737139,sikkim,2019,1,11200,11367960.965816453
8923,737113,sikkim,2019,1,10400,25036622.86210318
8924,737126,sikkim,2019,1,8854,20006886.68322835
8925,737120,sikkim,2019,1,8824,25342420.050538853
8926,east,sikkim,2019,2,297652,538259507.8024242
8927,south,sikkim,2019,2,45712,82937894.82004634
8928,west,sikkim,2019,2,26024,63325567.84238531
8929,north,sikkim,2019,2,18856,54371272.971085116
8930,737101,sikkim,2019,2,210317,320406038.0351463
8931,737102,sikkim,2019,2,24154,64795365.565028735
8932,737132,sikkim,2019,2,18971,36887058.43025703
8933,737134,sikkim,2019,2,17748,35346089.91961202
8934,737135,sikkim,2019,2,16399,36945172.900931306
8935,737113,sikkim,2019,2,14288,37325640.05972132
8936,737136,sikkim,2019,2,12919,21067430.212100577
8937,737120,sikkim,2019,2,11562,36545078.1041833
8938,737126,sikkim,2019,2,9748,23480406.616069004
8939,737103,sikkim,2019,2,9511,32108557.49722778
8940,east,sikkim,2019,3,429201,643298304.6767757
8941,south,sikkim,2019,3,61142,106415589.26391001
8942,west,sikkim,2019,3,33550,66514136.575647816
8943,north,sikkim,2019,3,28543,68488417.92409426
8944,737101,sikkim,2019,3,310087,394711071.83428097
8945,737102,sikkim,2019,3,32914,76983431.7127036
8946,737132,sikkim,2019,3,26828,46674446.39052241
8947,737134,sikkim,2019,3,23625,43190098.96401493
8948,737135,sikkim,2019,3,22979,44953253.44049364
8949,737120,sikkim,2019,3,18083,46382018.67211348
8950,737136,sikkim,2019,3,17566,26387237.496077325
8951,737113,sikkim,2019,3,17217,37733943.18239926
8952,737126,sikkim,2019,3,14129,28436392.270060927
8953,737103,sikkim,2019,3,11489,28161212.786410965
8954,east,sikkim,2019,4,616761,877636921.1534436
8955,south,sikkim,2019,4,73099,121803196.14604723
8956,west,sikkim,2019,4,43955,92445262.76900172
8957,north,sikkim,2019,4,33255,84624221.58772576
8958,737101,sikkim,2019,4,477056,567811576.1273177
8959,737102,sikkim,2019,4,36686,91018557.14116079
8960,737132,sikkim,2019,4,30341,54437850.415528685
8961,737135,sikkim,2019,4,27684,51758366.279735565
8962,737134,sikkim,2019,4,27482,53701004.07841767
8963,737113,sikkim,2019,4,21140,49605023.06090254
8964,737136,sikkim,2019,4,20329,29141715.824643686
8965,737120,sikkim,2019,4,19877,52411868.43038558
8966,737126,sikkim,2019,4,17731,36781344.80839277
8967,737121,sikkim,2019,4,14876,26432352.62999324
8968,east,sikkim,2020,1,360279,729478141.568978
8969,south,sikkim,2020,1,82456,138401236.4081525
8970,west,sikkim,2020,1,49913,100981561.51060595
8971,north,sikkim,2020,1,35470,84615332.45666516
8972,737101,sikkim,2020,1,198806,401678944.0832668
8973,737102,sikkim,2020,1,39914,88772696.59716484
8974,737132,sikkim,2020,1,34812,62301799.7090806
8975,737134,sikkim,2020,1,33365,60978284.12445666
8976,737135,sikkim,2020,1,32484,60406556.55173436
8977,737136,sikkim,2020,1,23977,31562106.466452874
8978,737113,sikkim,2020,1,23512,53543544.94433001
8979,737126,sikkim,2020,1,21299,43678592.89017106
8980,737120,sikkim,2020,1,20694,52272287.16991089
8981,737121,sikkim,2020,1,17254,27168214.38679769
8982,east,sikkim,2020,2,304581,653853477.4965272
8983,south,sikkim,2020,2,95669,152837659.21956825
8984,west,sikkim,2020,2,69860,121265798.69496223
8985,north,sikkim,2020,2,47621,126661852.85020877
8986,737101,sikkim,2020,2,99514,241524817.7601629
8987,737102,sikkim,2020,2,48169,110771511.12969662
8988,737134,sikkim,2020,2,47609,79692784.39264867
8989,737132,sikkim,2020,2,44831,77172228.21265629
8990,737135,sikkim,2020,2,40423,78103532.51790954
8991,737113,sikkim,2020,2,30686,62990274.249189
8992,737126,sikkim,2020,2,30265,50056768.69557366
8993,737120,sikkim,2020,2,26448,83171870.67539173
8994,737121,sikkim,2020,2,25732,34021829.586665384
8995,737136,sikkim,2020,2,19239,32007761.345463865
8996,east,sikkim,2020,3,353881,869648385.4220288
8997,south,sikkim,2020,3,104888,202497013.7266165
8998,west,sikkim,2020,3,79994,165556236.37028116
8999,north,sikkim,2020,3,57672,163225093.14147198
9000,737101,sikkim,2020,3,123677,363123445.92071867
9001,737102,sikkim,2020,3,59676,148498181.61173043
9002,737134,sikkim,2020,3,52215,103125997.98284647
9003,737132,sikkim,2020,3,47333,92166014.71236712
9004,737135,sikkim,2020,3,43495,84621036.76003131
9005,737113,sikkim,2020,3,35604,84066020.05543599
9006,737126,sikkim,2020,3,34340,67249097.61629468
9007,737120,sikkim,2020,3,32188,108277311.85844661
9008,737121,sikkim,2020,3,29690,47548419.72318309
9009,737103,sikkim,2020,3,22543,58794910.05378474
9010,east,sikkim,2020,4,428732,1129627876.1171594
9011,south,sikkim,2020,4,130339,292804584.22659683
9012,west,sikkim,2020,4,95163,245657098.12953636
9013,north,sikkim,2020,4,80801,251186246.6496318
9014,737101,sikkim,2020,4,137621,401393359.3730345
9015,737102,sikkim,2020,4,74462,206942913.8594391
9016,737134,sikkim,2020,4,63754,144436140.52819106
9017,737132,sikkim,2020,4,59211,130294975.41495967
9018,737135,sikkim,2020,4,57488,127733770.72283357
9019,737120,sikkim,2020,4,49743,170500424.5865497
9020,737113,sikkim,2020,4,43961,123348464.12495862
9021,737126,sikkim,2020,4,40905,101486444.10675268
9022,737121,sikkim,2020,4,33882,73139191.13560003
9023,737103,sikkim,2020,4,28640,80259744.7201464
9024,east,sikkim,2021,1,516158,1432658383.1323361
9025,south,sikkim,2021,1,127233,310128541.24028677
9026,west,sikkim,2021,1,88532,254432217.49525505
9027,north,sikkim,2021,1,68266,220448584.97284672
9028,737101,sikkim,2021,1,230314,651230894.2642756
9029,737102,sikkim,2021,1,72036,214023413.27972007
9030,737134,sikkim,2021,1,64481,163867637.42218336
9031,737132,sikkim,2021,1,59993,137681981.3199845
9032,737135,sikkim,2021,1,54828,140060691.11294314
9033,737113,sikkim,2021,1,42491,133107495.42030288
9034,737120,sikkim,2021,1,40210,141595710.6292783
9035,737126,sikkim,2021,1,37841,103228998.99647489
9036,737136,sikkim,2021,1,30655,61822486.69976698
9037,737121,sikkim,2021,1,30224,73885821.60314554
9038,east,sikkim,2021,2,635504,1575867390.7924504
9039,south,sikkim,2021,2,157530,344012187.23706484
9040,west,sikkim,2021,2,102322,248942844.21008107
9041,north,sikkim,2021,2,81358,256077157.43570048
9042,737101,sikkim,2021,2,297452,724746706.3079436
9043,737102,sikkim,2021,2,83039,235934839.12091917
9044,737134,sikkim,2021,2,81870,194136137.0047333
9045,737132,sikkim,2021,2,73086,156852033.9636291
9046,737135,sikkim,2021,2,62588,143959958.98430628
9047,737120,sikkim,2021,2,49090,176166209.40985945
9048,737126,sikkim,2021,2,45574,109012656.35644796
9049,737113,sikkim,2021,2,44882,120520637.56860521
9050,737121,sikkim,2021,2,38319,76655631.82284465
9051,737136,sikkim,2021,2,35750,66186273.85267018
9052,east,sikkim,2021,3,757493,1937906268.9017417
9053,south,sikkim,2021,3,188063,416609481.7028275
9054,west,sikkim,2021,3,116665,312940476.1654819
9055,north,sikkim,2021,3,98373,321880637.0383413
9056,737101,sikkim,2021,3,338734,867802298.5562382
9057,737102,sikkim,2021,3,107611,301811282.78679377
9058,737134,sikkim,2021,3,98557,239292130.0790186
9059,737132,sikkim,2021,3,94310,192316407.61074328
9060,737135,sikkim,2021,3,75667,174940398.5357872
9061,737120,sikkim,2021,3,59528,222956316.01389608
9062,737126,sikkim,2021,3,56216,137954758.18257964
9063,737113,sikkim,2021,3,54713,159430410.3695603
9064,737136,sikkim,2021,3,44864,81576523.34531628
9065,737121,sikkim,2021,3,41335,92795839.6474207
9066,east,sikkim,2021,4,1071092,2791933180.3838186
9067,south,sikkim,2021,4,238464,546711693.4617904
9068,west,sikkim,2021,4,146397,436365769.1449038
9069,north,sikkim,2021,4,128392,421772618.64529496
9070,737101,sikkim,2021,4,541997,1401565372.8342977
9071,737102,sikkim,2021,4,138476,387413440.3597043
9072,737132,sikkim,2021,4,118733,235216438.10757113
9073,737134,sikkim,2021,4,117138,284731076.7632046
9074,737135,sikkim,2021,4,89908,222979795.43140694
9075,737120,sikkim,2021,4,78184,274703246.6532579
9076,737113,sikkim,2021,4,72748,232954032.47956002
9077,737126,sikkim,2021,4,71150,192812272.7765864
9078,737136,sikkim,2021,4,58616,104773159.44339293
9079,737103,sikkim,2021,4,56402,184698962.32679385
9080,east,sikkim,2022,1,1173942,2887894588.7435055
9081,south,sikkim,2022,1,281076,619438912.3531296
9082,west,sikkim,2022,1,165446,468296204.3106276
9083,north,sikkim,2022,1,123838,391801570.45615834
9084,737101,sikkim,2022,1,572571,1429425945.961132
9085,737102,sikkim,2022,1,150873,368906458.41561985
9086,737132,sikkim,2022,1,144605,277500079.0930386
9087,737134,sikkim,2022,1,137930,331402064.1726658
9088,737135,sikkim,2022,1,106025,253796966.43059132
9089,737126,sikkim,2022,1,81954,208000061.704278
9090,737113,sikkim,2022,1,80419,240985978.0209565
9091,737136,sikkim,2022,1,75513,124929431.68879786
9092,737120,sikkim,2022,1,70343,239867347.3280994
9093,737121,sikkim,2022,1,56322,138726250.37673736
9094,chennai,tamil-nadu,2018,1,2656230,4281137762.522443
9095,chengalpattu,tamil-nadu,2018,1,569483,1030187164.9716308
9096,coimbatore,tamil-nadu,2018,1,533919,913824434.6276875
9097,thiruvallur,tamil-nadu,2018,1,413340,730210413.6566752
9098,kancheepuram,tamil-nadu,2018,1,308279,538409899.0029244
9099,tiruppur,tamil-nadu,2018,1,239740,423271979.6901944
9100,salem,tamil-nadu,2018,1,219916,375963971.67826045
9101,krishnagiri,tamil-nadu,2018,1,153618,253907426.24551624
9102,tiruchirappalli,tamil-nadu,2018,1,149186,262528157.21513474
9103,madurai,tamil-nadu,2018,1,129858,232151304.34595776
9104,600003,tamil-nadu,2018,1,2010196,2997847000.265506
9105,641001,tamil-nadu,2018,1,234992,366145056.604301
9106,636015,tamil-nadu,2018,1,73267,116043493.97074056
9107,641601,tamil-nadu,2018,1,60315,91076373.45347327
9108,600119,tamil-nadu,2018,1,57943,105956128.93332893
9109,600097,tamil-nadu,2018,1,53815,100986696.11938742
9110,620001,tamil-nadu,2018,1,52912,84235946.33960661
9111,635126,tamil-nadu,2018,1,51317,82819235.07182719
9112,600042,tamil-nadu,2018,1,46219,86200334.82890616
9113,602105,tamil-nadu,2018,1,45667,62295253.93820695
9114,chennai,tamil-nadu,2018,2,3719593,7305357440.752291
9115,coimbatore,tamil-nadu,2018,2,871802,1722112067.157432
9116,chengalpattu,tamil-nadu,2018,2,829689,1681243536.8538094
9117,thiruvallur,tamil-nadu,2018,2,615860,1281039198.6235366
9118,kancheepuram,tamil-nadu,2018,2,460276,926687779.5176952
9119,tiruppur,tamil-nadu,2018,2,391330,829169121.0692806
9120,salem,tamil-nadu,2018,2,333175,709542959.1656411
9121,tiruchirappalli,tamil-nadu,2018,2,245903,507249777.35516965
9122,krishnagiri,tamil-nadu,2018,2,240421,518922355.15062875
9123,madurai,tamil-nadu,2018,2,213788,460415565.2125236
9124,600003,tamil-nadu,2018,2,2771900,5194488793.022476
9125,641001,tamil-nadu,2018,2,423901,748183890.4087677
9126,636015,tamil-nadu,2018,2,118614,223853090.9032671
9127,641601,tamil-nadu,2018,2,104334,199193599.15138578
9128,620001,tamil-nadu,2018,2,98831,179371909.8027706
9129,600097,tamil-nadu,2018,2,82169,160980530.73242915
9130,635126,tamil-nadu,2018,2,80985,172230600.9646459
9131,600119,tamil-nadu,2018,2,78288,157174034.1418513
9132,600016,tamil-nadu,2018,2,67050,127959281.86532944
9133,600042,tamil-nadu,2018,2,64872,133464170.21839921
9134,chennai,tamil-nadu,2018,3,5887343,10122319547.137985
9135,coimbatore,tamil-nadu,2018,3,1469560,2559173878.2111635
9136,chengalpattu,tamil-nadu,2018,3,1337462,2362109205.940035
9137,thiruvallur,tamil-nadu,2018,3,957503,1926378414.6646476
9138,kancheepuram,tamil-nadu,2018,3,766192,1416878619.3813162
9139,tiruppur,tamil-nadu,2018,3,583538,1259741718.0399766
9140,salem,tamil-nadu,2018,3,484460,980781000.3982489
9141,krishnagiri,tamil-nadu,2018,3,421247,853575950.8987744
9142,tiruchirappalli,tamil-nadu,2018,3,342744,723073924.7012352
9143,madurai,tamil-nadu,2018,3,322515,702347696.9219124
9144,600003,tamil-nadu,2018,3,4430587,7070098756.153783
9145,641001,tamil-nadu,2018,3,744052,1050152007.6825559
9146,636015,tamil-nadu,2018,3,163360,273319148.19705296
9147,635126,tamil-nadu,2018,3,150005,290338070.1790305
9148,600097,tamil-nadu,2018,3,141460,217401146.047229
9149,600119,tamil-nadu,2018,3,138418,218687635.55921072
9150,641601,tamil-nadu,2018,3,135517,254249371.25811708
9151,600130,tamil-nadu,2018,3,122218,185321325.48188782
9152,620001,tamil-nadu,2018,3,121577,219715880.519094
9153,600016,tamil-nadu,2018,3,115851,190924882.79157287
9154,chennai,tamil-nadu,2018,4,8007699,14632395110.56675
9155,chengalpattu,tamil-nadu,2018,4,1974233,3371036660.9159293
