,name,registeredUsers,state,year,quarter
10064,sepahijala,62906,tripura,2022,1
10065,south tripura,62764,tripura,2022,1
10066,north tripura,58694,tripura,2022,1
10067,gomati,53356,tripura,2022,1
10068,dhalai,46680,tripura,2022,1
10069,khowai,36592,tripura,2022,1
10070,unakoti,31971,tripura,2022,1
10071,799001,39256,tripura,2022,1
10072,799003,31986,tripura,2022,1
10073,799006,20017,tripura,2022,1
10074,799102,18503,tripura,2022,1
10075,799002,17110,tripura,2022,1
10076,799114,17110,tripura,2022,1
10077,799004,16672,tripura,2022,1
10078,799155,15580,tripura,2022,1
10079,799007,14684,tripura,2022,1
10080,799205,14236,tripura,2022,1
10081,gautam buddha nagar,448768,uttar-pradesh,2018,1
10082,lucknow,380070,uttar-pradesh,2018,1
10083,ghaziabad,329683,uttar-pradesh,2018,1
10084,prayagraj,220198,uttar-pradesh,2018,1
10085,kanpur nagar,208389,uttar-pradesh,2018,1
10086,varanasi,206788,uttar-pradesh,2018,1
10087,agra,148387,uttar-pradesh,2018,1
10088,gorakhpur,132769,uttar-pradesh,2018,1
10089,meerut,123619,uttar-pradesh,2018,1
10090,bareilly,112369,uttar-pradesh,2018,1
10091,201301,114625,uttar-pradesh,2018,1
10092,201307,56583,uttar-pradesh,2018,1
10093,201009,54783,uttar-pradesh,2018,1
10094,211002,51023,uttar-pradesh,2018,1
10095,201318,49362,uttar-pradesh,2018,1
10096,201308,42420,uttar-pradesh,2018,1
10097,250001,41193,uttar-pradesh,2018,1
10098,201014,38782,uttar-pradesh,2018,1
10099,226010,38589,uttar-pradesh,2018,1
10100,201304,37654,uttar-pradesh,2018,1
10101,gautam buddha nagar,586350,uttar-pradesh,2018,2
10102,lucknow,506261,uttar-pradesh,2018,2
10103,ghaziabad,434115,uttar-pradesh,2018,2
10104,prayagraj,297113,uttar-pradesh,2018,2
10105,varanasi,288325,uttar-pradesh,2018,2
10106,kanpur nagar,285101,uttar-pradesh,2018,2
10107,agra,205298,uttar-pradesh,2018,2
10108,gorakhpur,181126,uttar-pradesh,2018,2
10109,meerut,167212,uttar-pradesh,2018,2
10110,bareilly,152939,uttar-pradesh,2018,2
10111,201301,151073,uttar-pradesh,2018,2
10112,201307,72411,uttar-pradesh,2018,2
10113,201009,71991,uttar-pradesh,2018,2
10114,211002,68114,uttar-pradesh,2018,2
10115,201318,63900,uttar-pradesh,2018,2
10116,250001,54856,uttar-pradesh,2018,2
10117,201308,53985,uttar-pradesh,2018,2
10118,226010,51161,uttar-pradesh,2018,2
10119,201014,50249,uttar-pradesh,2018,2
10120,201304,49291,uttar-pradesh,2018,2
10121,gautam buddha nagar,727480,uttar-pradesh,2018,3
10122,lucknow,620328,uttar-pradesh,2018,3
10123,ghaziabad,538532,uttar-pradesh,2018,3
10124,prayagraj,363743,uttar-pradesh,2018,3
10125,varanasi,352604,uttar-pradesh,2018,3
10126,kanpur nagar,349250,uttar-pradesh,2018,3
10127,agra,257453,uttar-pradesh,2018,3
10128,gorakhpur,224409,uttar-pradesh,2018,3
10129,meerut,205977,uttar-pradesh,2018,3
10130,bareilly,187467,uttar-pradesh,2018,3
10131,201301,188664,uttar-pradesh,2018,3
10132,201307,89958,uttar-pradesh,2018,3
10133,201009,88997,uttar-pradesh,2018,3
10134,211002,81996,uttar-pradesh,2018,3
10135,201318,77173,uttar-pradesh,2018,3
10136,250001,66777,uttar-pradesh,2018,3
10137,201308,66265,uttar-pradesh,2018,3
10138,201014,63092,uttar-pradesh,2018,3
10139,226010,62616,uttar-pradesh,2018,3
10140,201304,61745,uttar-pradesh,2018,3
10141,gautam buddha nagar,951342,uttar-pradesh,2018,4
10142,lucknow,765152,uttar-pradesh,2018,4
10143,ghaziabad,713372,uttar-pradesh,2018,4
10144,prayagraj,451019,uttar-pradesh,2018,4
10145,varanasi,447144,uttar-pradesh,2018,4
10146,kanpur nagar,434315,uttar-pradesh,2018,4
10147,agra,322749,uttar-pradesh,2018,4
10148,gorakhpur,279761,uttar-pradesh,2018,4
10149,meerut,258843,uttar-pradesh,2018,4
10150,bareilly,233073,uttar-pradesh,2018,4
10151,201301,250205,uttar-pradesh,2018,4
10152,201009,118561,uttar-pradesh,2018,4
10153,201307,115602,uttar-pradesh,2018,4
10154,211002,99215,uttar-pradesh,2018,4
10155,201318,98765,uttar-pradesh,2018,4
10156,201102,83251,uttar-pradesh,2018,4
10157,201308,83096,uttar-pradesh,2018,4
10158,250001,82743,uttar-pradesh,2018,4
10159,201014,81787,uttar-pradesh,2018,4
10160,201304,81781,uttar-pradesh,2018,4
10161,gautam buddha nagar,1143614,uttar-pradesh,2019,1
10162,lucknow,896208,uttar-pradesh,2019,1
10163,ghaziabad,859583,uttar-pradesh,2019,1
10164,prayagraj,532230,uttar-pradesh,2019,1
10165,varanasi,524667,uttar-pradesh,2019,1
10166,kanpur nagar,511583,uttar-pradesh,2019,1
10167,agra,392222,uttar-pradesh,2019,1
10168,gorakhpur,336196,uttar-pradesh,2019,1
10169,meerut,311930,uttar-pradesh,2019,1
10170,bareilly,279714,uttar-pradesh,2019,1
10171,201301,301260,uttar-pradesh,2019,1
10172,201009,144046,uttar-pradesh,2019,1
10173,201307,135947,uttar-pradesh,2019,1
10174,201318,118300,uttar-pradesh,2019,1
10175,211002,115266,uttar-pradesh,2019,1
10176,201102,103700,uttar-pradesh,2019,1
10177,201304,98500,uttar-pradesh,2019,1
10178,250001,98424,uttar-pradesh,2019,1
10179,201308,97239,uttar-pradesh,2019,1
10180,201014,95743,uttar-pradesh,2019,1
10181,gautam buddha nagar,1282816,uttar-pradesh,2019,2
10182,lucknow,1011470,uttar-pradesh,2019,2
10183,ghaziabad,975605,uttar-pradesh,2019,2
10184,prayagraj,602739,uttar-pradesh,2019,2
10185,kanpur nagar,585796,uttar-pradesh,2019,2
10186,varanasi,583444,uttar-pradesh,2019,2
10187,agra,461224,uttar-pradesh,2019,2
10188,gorakhpur,387961,uttar-pradesh,2019,2
10189,meerut,361091,uttar-pradesh,2019,2
10190,bareilly,318597,uttar-pradesh,2019,2
10191,201301,336709,uttar-pradesh,2019,2
10192,201009,163175,uttar-pradesh,2019,2
10193,201307,150570,uttar-pradesh,2019,2
10194,201318,132350,uttar-pradesh,2019,2
10195,211002,127093,uttar-pradesh,2019,2
10196,201102,120848,uttar-pradesh,2019,2
10197,250001,114100,uttar-pradesh,2019,2
10198,201304,110497,uttar-pradesh,2019,2
10199,201308,107652,uttar-pradesh,2019,2
10200,201014,106204,uttar-pradesh,2019,2
10201,gautam buddha nagar,1415905,uttar-pradesh,2019,3
10202,lucknow,1124832,uttar-pradesh,2019,3
10203,ghaziabad,1088568,uttar-pradesh,2019,3
10204,prayagraj,667277,uttar-pradesh,2019,3
10205,kanpur nagar,655175,uttar-pradesh,2019,3
10206,varanasi,639586,uttar-pradesh,2019,3
10207,agra,530228,uttar-pradesh,2019,3
10208,gorakhpur,434172,uttar-pradesh,2019,3
10209,meerut,408972,uttar-pradesh,2019,3
10210,bareilly,356146,uttar-pradesh,2019,3
10211,201301,369425,uttar-pradesh,2019,3
10212,201009,181701,uttar-pradesh,2019,3
10213,201307,164576,uttar-pradesh,2019,3
10214,201318,145568,uttar-pradesh,2019,3
10215,201102,139053,uttar-pradesh,2019,3
10216,211002,138117,uttar-pradesh,2019,3
10217,250001,129231,uttar-pradesh,2019,3
10218,201304,121814,uttar-pradesh,2019,3
10219,201308,117632,uttar-pradesh,2019,3
10220,247001,116900,uttar-pradesh,2019,3
10221,gautam buddha nagar,1537791,uttar-pradesh,2019,4
10222,lucknow,1221681,uttar-pradesh,2019,4
10223,ghaziabad,1189357,uttar-pradesh,2019,4
10224,prayagraj,738307,uttar-pradesh,2019,4
10225,kanpur nagar,718251,uttar-pradesh,2019,4
10226,varanasi,706509,uttar-pradesh,2019,4
10227,agra,593453,uttar-pradesh,2019,4
10228,gorakhpur,483523,uttar-pradesh,2019,4
10229,meerut,455353,uttar-pradesh,2019,4
10230,bareilly,398897,uttar-pradesh,2019,4
10231,201301,398548,uttar-pradesh,2019,4
10232,201009,198846,uttar-pradesh,2019,4
10233,201307,177022,uttar-pradesh,2019,4
10234,201318,157783,uttar-pradesh,2019,4
10235,201102,156516,uttar-pradesh,2019,4
10236,211002,149208,uttar-pradesh,2019,4
10237,250001,142373,uttar-pradesh,2019,4
10238,201304,132136,uttar-pradesh,2019,4
10239,247001,128979,uttar-pradesh,2019,4
10240,201308,126492,uttar-pradesh,2019,4
10241,gautam buddha nagar,1656331,uttar-pradesh,2020,1
10242,lucknow,1329098,uttar-pradesh,2020,1
10243,ghaziabad,1296464,uttar-pradesh,2020,1
10244,prayagraj,816436,uttar-pradesh,2020,1
10245,kanpur nagar,788847,uttar-pradesh,2020,1
10246,varanasi,777234,uttar-pradesh,2020,1
10247,agra,668251,uttar-pradesh,2020,1
10248,gorakhpur,539316,uttar-pradesh,2020,1
10249,meerut,509693,uttar-pradesh,2020,1
10250,bareilly,452872,uttar-pradesh,2020,1
10251,201301,425915,uttar-pradesh,2020,1
10252,201009,216851,uttar-pradesh,2020,1
10253,201307,188483,uttar-pradesh,2020,1
10254,201102,176490,uttar-pradesh,2020,1
10255,201318,170164,uttar-pradesh,2020,1
10256,211002,159892,uttar-pradesh,2020,1
10257,250001,156932,uttar-pradesh,2020,1
10258,247001,145252,uttar-pradesh,2020,1
10259,201304,142149,uttar-pradesh,2020,1
10260,201308,134788,uttar-pradesh,2020,1
10261,gautam buddha nagar,1756163,uttar-pradesh,2020,2
10262,lucknow,1434386,uttar-pradesh,2020,2
10263,ghaziabad,1399514,uttar-pradesh,2020,2
10264,prayagraj,892787,uttar-pradesh,2020,2
10265,kanpur nagar,864991,uttar-pradesh,2020,2
10266,varanasi,851213,uttar-pradesh,2020,2
10267,agra,746336,uttar-pradesh,2020,2
10268,gorakhpur,600961,uttar-pradesh,2020,2
10269,meerut,566838,uttar-pradesh,2020,2
10270,bareilly,507342,uttar-pradesh,2020,2
10271,201301,445271,uttar-pradesh,2020,2
10272,201009,233893,uttar-pradesh,2020,2
10273,201307,198973,uttar-pradesh,2020,2
10274,201102,197204,uttar-pradesh,2020,2
10275,201318,181101,uttar-pradesh,2020,2
10276,250001,171693,uttar-pradesh,2020,2
10277,211002,168162,uttar-pradesh,2020,2
10278,247001,163186,uttar-pradesh,2020,2
10279,201304,150626,uttar-pradesh,2020,2
10280,244001,148286,uttar-pradesh,2020,2
10281,gautam buddha nagar,1885370,uttar-pradesh,2020,3
10282,lucknow,1551932,uttar-pradesh,2020,3
10283,ghaziabad,1518450,uttar-pradesh,2020,3
10284,prayagraj,974228,uttar-pradesh,2020,3
10285,kanpur nagar,941379,uttar-pradesh,2020,3
10286,varanasi,927313,uttar-pradesh,2020,3
10287,agra,822893,uttar-pradesh,2020,3
10288,gorakhpur,661272,uttar-pradesh,2020,3
10289,meerut,624570,uttar-pradesh,2020,3
10290,bareilly,558821,uttar-pradesh,2020,3
10291,201301,472490,uttar-pradesh,2020,3
10292,201009,254167,uttar-pradesh,2020,3
10293,201102,217344,uttar-pradesh,2020,3
10294,201307,212086,uttar-pradesh,2020,3
10295,201318,195737,uttar-pradesh,2020,3
10296,250001,187222,uttar-pradesh,2020,3
10297,247001,180262,uttar-pradesh,2020,3
10298,211002,179148,uttar-pradesh,2020,3
10299,244001,163682,uttar-pradesh,2020,3
10300,201304,161850,uttar-pradesh,2020,3
10301,gautam buddha nagar,2030178,uttar-pradesh,2020,4
10302,lucknow,1684510,uttar-pradesh,2020,4
10303,ghaziabad,1647330,uttar-pradesh,2020,4
10304,prayagraj,1059982,uttar-pradesh,2020,4
10305,kanpur nagar,1022768,uttar-pradesh,2020,4
10306,varanasi,1003989,uttar-pradesh,2020,4
10307,agra,900497,uttar-pradesh,2020,4
10308,gorakhpur,722618,uttar-pradesh,2020,4
10309,meerut,686266,uttar-pradesh,2020,4
10310,bareilly,611236,uttar-pradesh,2020,4
10311,201301,504506,uttar-pradesh,2020,4
10312,201009,275685,uttar-pradesh,2020,4
10313,201102,240152,uttar-pradesh,2020,4
10314,201307,227351,uttar-pradesh,2020,4
10315,201318,212043,uttar-pradesh,2020,4
10316,250001,203632,uttar-pradesh,2020,4
10317,247001,199145,uttar-pradesh,2020,4
10318,211002,193284,uttar-pradesh,2020,4
10319,244001,180332,uttar-pradesh,2020,4
10320,202001,177265,uttar-pradesh,2020,4
10321,gautam buddha nagar,2181874,uttar-pradesh,2021,1
10322,lucknow,1813076,uttar-pradesh,2021,1
10323,ghaziabad,1773332,uttar-pradesh,2021,1
10324,prayagraj,1143612,uttar-pradesh,2021,1
10325,kanpur nagar,1100587,uttar-pradesh,2021,1
10326,varanasi,1079309,uttar-pradesh,2021,1
10327,agra,974389,uttar-pradesh,2021,1
10328,gorakhpur,780306,uttar-pradesh,2021,1
10329,meerut,741901,uttar-pradesh,2021,1
10330,bareilly,662143,uttar-pradesh,2021,1
10331,201301,541127,uttar-pradesh,2021,1
10332,201009,296638,uttar-pradesh,2021,1
10333,201102,260999,uttar-pradesh,2021,1
10334,201307,243576,uttar-pradesh,2021,1
10335,201318,228468,uttar-pradesh,2021,1
10336,250001,218966,uttar-pradesh,2021,1
10337,247001,215857,uttar-pradesh,2021,1
10338,211002,207823,uttar-pradesh,2021,1
10339,244001,195695,uttar-pradesh,2021,1
10340,202001,191862,uttar-pradesh,2021,1
10341,gautam buddha nagar,2329954,uttar-pradesh,2021,2
10342,lucknow,1937173,uttar-pradesh,2021,2
10343,ghaziabad,1895314,uttar-pradesh,2021,2
10344,prayagraj,1225800,uttar-pradesh,2021,2
10345,kanpur nagar,1176708,uttar-pradesh,2021,2
10346,varanasi,1154661,uttar-pradesh,2021,2
10347,agra,1044788,uttar-pradesh,2021,2
10348,gorakhpur,835887,uttar-pradesh,2021,2
10349,meerut,794314,uttar-pradesh,2021,2
10350,bareilly,710778,uttar-pradesh,2021,2
10351,201301,577428,uttar-pradesh,2021,2
10352,201009,317155,uttar-pradesh,2021,2
10353,201102,280019,uttar-pradesh,2021,2
10354,201307,259579,uttar-pradesh,2021,2
10355,201318,243997,uttar-pradesh,2021,2
10356,250001,233826,uttar-pradesh,2021,2
10357,247001,231243,uttar-pradesh,2021,2
10358,211002,221839,uttar-pradesh,2021,2
10359,244001,209784,uttar-pradesh,2021,2
10360,202001,205129,uttar-pradesh,2021,2
10361,gautam buddha nagar,2496114,uttar-pradesh,2021,3
10362,lucknow,2076033,uttar-pradesh,2021,3
10363,ghaziabad,2031752,uttar-pradesh,2021,3
10364,prayagraj,1320432,uttar-pradesh,2021,3
10365,kanpur nagar,1263050,uttar-pradesh,2021,3
10366,varanasi,1239725,uttar-pradesh,2021,3
10367,agra,1124720,uttar-pradesh,2021,3
10368,gorakhpur,900171,uttar-pradesh,2021,3
10369,meerut,853246,uttar-pradesh,2021,3
10370,bareilly,766809,uttar-pradesh,2021,3
10371,201301,618043,uttar-pradesh,2021,3
10372,201009,340418,uttar-pradesh,2021,3
10373,201102,301296,uttar-pradesh,2021,3
10374,201307,277408,uttar-pradesh,2021,3
10375,201318,261291,uttar-pradesh,2021,3
10376,250001,250431,uttar-pradesh,2021,3
10377,247001,248285,uttar-pradesh,2021,3
10378,211002,237827,uttar-pradesh,2021,3
10379,244001,225790,uttar-pradesh,2021,3
10380,202001,220275,uttar-pradesh,2021,3
10381,gautam buddha nagar,2664034,uttar-pradesh,2021,4
10382,lucknow,2215886,uttar-pradesh,2021,4
10383,ghaziabad,2169109,uttar-pradesh,2021,4
10384,prayagraj,1414447,uttar-pradesh,2021,4
10385,kanpur nagar,1349794,uttar-pradesh,2021,4
10386,varanasi,1325315,uttar-pradesh,2021,4
10387,agra,1204274,uttar-pradesh,2021,4
10388,gorakhpur,964667,uttar-pradesh,2021,4
10389,meerut,911852,uttar-pradesh,2021,4
10390,bareilly,821986,uttar-pradesh,2021,4
10391,201301,659549,uttar-pradesh,2021,4
10392,201009,363860,uttar-pradesh,2021,4
10393,201102,322687,uttar-pradesh,2021,4
10394,201307,295293,uttar-pradesh,2021,4
10395,201318,278720,uttar-pradesh,2021,4
10396,250001,267154,uttar-pradesh,2021,4
10397,247001,265421,uttar-pradesh,2021,4
10398,211002,254063,uttar-pradesh,2021,4
10399,244001,241620,uttar-pradesh,2021,4
10400,202001,235384,uttar-pradesh,2021,4
10401,gautam buddha nagar,2822463,uttar-pradesh,2022,1
10402,lucknow,2348173,uttar-pradesh,2022,1
10403,ghaziabad,2298103,uttar-pradesh,2022,1
10404,prayagraj,1504572,uttar-pradesh,2022,1
10405,kanpur nagar,1431918,uttar-pradesh,2022,1
10406,varanasi,1406056,uttar-pradesh,2022,1
10407,agra,1279852,uttar-pradesh,2022,1
10408,gorakhpur,1027283,uttar-pradesh,2022,1
10409,meerut,967325,uttar-pradesh,2022,1
10410,bareilly,875033,uttar-pradesh,2022,1
10411,201301,698600,uttar-pradesh,2022,1
10412,201009,385906,uttar-pradesh,2022,1
10413,201102,342842,uttar-pradesh,2022,1
10414,201307,312146,uttar-pradesh,2022,1
10415,201318,295067,uttar-pradesh,2022,1
10416,250001,282898,uttar-pradesh,2022,1
10417,247001,281578,uttar-pradesh,2022,1
10418,211002,269413,uttar-pradesh,2022,1
10419,244001,256505,uttar-pradesh,2022,1
10420,202001,249614,uttar-pradesh,2022,1
10421,dehradun,147998,uttarakhand,2018,1
10422,haridwar,104823,uttarakhand,2018,1
10423,udham singh nagar,100236,uttarakhand,2018,1
10424,nainital,49083,uttarakhand,2018,1
10425,pauri garhwal,20425,uttarakhand,2018,1
10426,tehri garhwal,13030,uttarakhand,2018,1
10427,almora,11367,uttarakhand,2018,1
10428,pithoragarh,8836,uttarakhand,2018,1
10429,chamoli,7493,uttarakhand,2018,1
10430,uttarkashi,5816,uttarakhand,2018,1
10431,248001,43810,uttarakhand,2018,1
10432,263153,29988,uttarakhand,2018,1
10433,263139,27575,uttarakhand,2018,1
10434,249403,21416,uttarakhand,2018,1
10435,247667,19733,uttarakhand,2018,1
10436,244713,16234,uttarakhand,2018,1
10437,248007,13798,uttarakhand,2018,1
10438,263148,10414,uttarakhand,2018,1
10439,249404,9525,uttarakhand,2018,1
10440,248008,9462,uttarakhand,2018,1
10441,dehradun,198296,uttarakhand,2018,2
10442,haridwar,140718,uttarakhand,2018,2
10443,udham singh nagar,132549,uttarakhand,2018,2
10444,nainital,65142,uttarakhand,2018,2
10445,pauri garhwal,28153,uttarakhand,2018,2
10446,tehri garhwal,18021,uttarakhand,2018,2
10447,almora,15473,uttarakhand,2018,2
10448,pithoragarh,12486,uttarakhand,2018,2
10449,chamoli,10502,uttarakhand,2018,2
10450,uttarkashi,8227,uttarakhand,2018,2
10451,248001,57987,uttarakhand,2018,2
10452,263153,39375,uttarakhand,2018,2
10453,263139,35979,uttarakhand,2018,2
10454,249403,28237,uttarakhand,2018,2
10455,247667,25914,uttarakhand,2018,2
10456,244713,21915,uttarakhand,2018,2
10457,248007,18155,uttarakhand,2018,2
10458,263148,13571,uttarakhand,2018,2
10459,249404,12565,uttarakhand,2018,2
10460,248008,12507,uttarakhand,2018,2
10461,dehradun,246477,uttarakhand,2018,3
10462,haridwar,174526,uttarakhand,2018,3
10463,udham singh nagar,162754,uttarakhand,2018,3
10464,nainital,79936,uttarakhand,2018,3
10465,pauri garhwal,36059,uttarakhand,2018,3
10466,tehri garhwal,23575,uttarakhand,2018,3
10467,almora,20152,uttarakhand,2018,3
10468,pithoragarh,16483,uttarakhand,2018,3
10469,chamoli,14112,uttarakhand,2018,3
10470,uttarkashi,10793,uttarakhand,2018,3
10471,248001,71108,uttarakhand,2018,3
10472,263153,47954,uttarakhand,2018,3
10473,263139,43573,uttarakhand,2018,3
10474,249403,34499,uttarakhand,2018,3
10475,247667,31596,uttarakhand,2018,3
10476,244713,27418,uttarakhand,2018,3
10477,248007,22459,uttarakhand,2018,3
10478,263148,16571,uttarakhand,2018,3
10479,249404,15762,uttarakhand,2018,3
10480,248008,15440,uttarakhand,2018,3
10481,dehradun,306969,uttarakhand,2018,4
10482,haridwar,217634,uttarakhand,2018,4
10483,udham singh nagar,200079,uttarakhand,2018,4
10484,nainital,98591,uttarakhand,2018,4
10485,pauri garhwal,45898,uttarakhand,2018,4
10486,tehri garhwal,30089,uttarakhand,2018,4
10487,almora,26282,uttarakhand,2018,4
10488,pithoragarh,21378,uttarakhand,2018,4
10489,chamoli,18391,uttarakhand,2018,4
10490,uttarkashi,14114,uttarakhand,2018,4
10491,248001,88106,uttarakhand,2018,4
10492,263153,58968,uttarakhand,2018,4
10493,263139,53288,uttarakhand,2018,4
10494,249403,42546,uttarakhand,2018,4
10495,247667,39066,uttarakhand,2018,4
10496,244713,34073,uttarakhand,2018,4
10497,248007,27725,uttarakhand,2018,4
10498,263148,20135,uttarakhand,2018,4
10499,249404,19425,uttarakhand,2018,4
10500,248008,19187,uttarakhand,2018,4
10501,dehradun,369578,uttarakhand,2019,1
10502,haridwar,262411,uttarakhand,2019,1
10503,udham singh nagar,238514,uttarakhand,2019,1
10504,nainital,118824,uttarakhand,2019,1
10505,pauri garhwal,56173,uttarakhand,2019,1
10506,tehri garhwal,37689,uttarakhand,2019,1
10507,almora,33092,uttarakhand,2019,1
10508,pithoragarh,26621,uttarakhand,2019,1
10509,chamoli,23274,uttarakhand,2019,1
10510,uttarkashi,17873,uttarakhand,2019,1
10511,248001,105135,uttarakhand,2019,1
10512,263153,70441,uttarakhand,2019,1
10513,263139,63864,uttarakhand,2019,1
10514,249403,50869,uttarakhand,2019,1
10515,247667,46574,uttarakhand,2019,1
10516,244713,40130,uttarakhand,2019,1
10517,248007,33290,uttarakhand,2019,1
10518,263148,24314,uttarakhand,2019,1
10519,248008,23314,uttarakhand,2019,1
10520,249404,23175,uttarakhand,2019,1
