,name,state,year,quarter,count,amount
399,tirap district,arunachal-pradesh,2019,2,6868,18633793.43372325
400,papum pare district,arunachal-pradesh,2019,2,86433,246640891.34861866
401,kurung kumey district,arunachal-pradesh,2019,2,1427,4036511.9338615797
402,anjaw district,arunachal-pradesh,2019,2,2473,5220589.920801567
403,siang district,arunachal-pradesh,2019,2,1654,5373179.351887872
404,lower siang district,arunachal-pradesh,2019,2,3791,7075961.239041175
405,kra daadi district,arunachal-pradesh,2019,2,1447,4315353.218765283
406,changlang district,arunachal-pradesh,2019,2,18631,48891048.26477764
407,pakke kessang district,arunachal-pradesh,2019,2,687,1750138.0587616218
408,dibang valley district,arunachal-pradesh,2019,2,98,214966.6162180208
409,west kameng district,arunachal-pradesh,2019,2,37430,122521180.75595039
410,shi yomi district,arunachal-pradesh,2019,2,13,65209.39364354455
411,east siang district,arunachal-pradesh,2019,2,16494,46549881.23941852
412,upper subansiri district,arunachal-pradesh,2019,2,4827,18395806.566284098
413,east kameng district,arunachal-pradesh,2019,2,2309,8996397.735290494
414,lohit district,arunachal-pradesh,2019,2,18693,48893746.831022196
415,lepa rada district,arunachal-pradesh,2019,2,2108,5045595.906781289
416,tawang district,arunachal-pradesh,2019,2,15960,55915834.5871187
417,namsai district,arunachal-pradesh,2019,2,9637,22491356.65721929
418,lower dibang valley district,arunachal-pradesh,2019,3,8405,15177864.63915902
419,lower subansiri district,arunachal-pradesh,2019,3,8828,21059967.49943525
420,longding district,arunachal-pradesh,2019,3,10269,26620415.01923828
421,west siang district,arunachal-pradesh,2019,3,11889,30014806.816802975
422,kamle district,arunachal-pradesh,2019,3,677,968784.5134103607
423,upper siang district,arunachal-pradesh,2019,3,1419,3927440.4417752204
424,tirap district,arunachal-pradesh,2019,3,11249,21737827.19336869
425,papum pare district,arunachal-pradesh,2019,3,117940,301518075.7016427
426,kurung kumey district,arunachal-pradesh,2019,3,1579,3674797.099413435
427,anjaw district,arunachal-pradesh,2019,3,4230,9665384.074972186
428,siang district,arunachal-pradesh,2019,3,2640,6888800.898705382
429,lower siang district,arunachal-pradesh,2019,3,5348,9507511.569068512
430,kra daadi district,arunachal-pradesh,2019,3,2187,5520848.186492377
431,changlang district,arunachal-pradesh,2019,3,29218,58354823.443366826
432,pakke kessang district,arunachal-pradesh,2019,3,977,2145842.2925678995
433,dibang valley district,arunachal-pradesh,2019,3,202,675909.9962923382
434,west kameng district,arunachal-pradesh,2019,3,53939,147186019.8759076
435,shi yomi district,arunachal-pradesh,2019,3,27,30367.754712275342
436,east siang district,arunachal-pradesh,2019,3,22611,58040119.9573143
437,upper subansiri district,arunachal-pradesh,2019,3,7803,22099628.49449406
438,east kameng district,arunachal-pradesh,2019,3,3814,10631335.871797245
439,lohit district,arunachal-pradesh,2019,3,24505,54539458.21434432
440,lepa rada district,arunachal-pradesh,2019,3,2928,4930337.942058578
441,tawang district,arunachal-pradesh,2019,3,24097,72221026.28393415
442,namsai district,arunachal-pradesh,2019,3,13453,25507641.015596062
443,lower dibang valley district,arunachal-pradesh,2019,4,10376,21103089.24170351
444,lower subansiri district,arunachal-pradesh,2019,4,11806,29634357.486805215
445,longding district,arunachal-pradesh,2019,4,11018,29245021.393976457
446,west siang district,arunachal-pradesh,2019,4,14581,39460255.46641725
447,kamle district,arunachal-pradesh,2019,4,999,1620922.3277442688
448,upper siang district,arunachal-pradesh,2019,4,4165,12739585.638734035
449,tirap district,arunachal-pradesh,2019,4,16459,38467790.7269052
450,papum pare district,arunachal-pradesh,2019,4,143272,378838002.3434037
451,kurung kumey district,arunachal-pradesh,2019,4,1343,4526789.748638094
452,anjaw district,arunachal-pradesh,2019,4,5417,11887950.534618177
453,siang district,arunachal-pradesh,2019,4,4756,8833695.424992222
454,lower siang district,arunachal-pradesh,2019,4,6628,11985865.259161524
455,kra daadi district,arunachal-pradesh,2019,4,2830,7804936.327522229
456,changlang district,arunachal-pradesh,2019,4,33963,71874990.9639822
457,pakke kessang district,arunachal-pradesh,2019,4,1194,2287739.0120923957
458,dibang valley district,arunachal-pradesh,2019,4,267,1240493.0270471391
459,west kameng district,arunachal-pradesh,2019,4,66740,198205637.50055438
460,shi yomi district,arunachal-pradesh,2019,4,232,170772.72677991798
461,east siang district,arunachal-pradesh,2019,4,26605,72075285.44344108
462,upper subansiri district,arunachal-pradesh,2019,4,9285,28319761.873849634
463,east kameng district,arunachal-pradesh,2019,4,5646,19408662.74847077
464,lohit district,arunachal-pradesh,2019,4,29281,67502324.59236205
465,lepa rada district,arunachal-pradesh,2019,4,4245,8888753.875914622
466,tawang district,arunachal-pradesh,2019,4,30077,91949243.6071119
467,namsai district,arunachal-pradesh,2019,4,18290,32501252.235055383
468,lower dibang valley district,arunachal-pradesh,2020,1,14400,29552510.9414332
469,lower subansiri district,arunachal-pradesh,2020,1,15770,34273250.7179902
470,longding district,arunachal-pradesh,2020,1,13240,35267439.983279385
471,west siang district,arunachal-pradesh,2020,1,19728,47929440.73153875
472,kamle district,arunachal-pradesh,2020,1,1434,3418975.8263023924
473,upper siang district,arunachal-pradesh,2020,1,7055,17820679.64619372
474,tirap district,arunachal-pradesh,2020,1,18369,40877851.79372531
475,papum pare district,arunachal-pradesh,2020,1,180373,457430754.1595316
476,kurung kumey district,arunachal-pradesh,2020,1,2294,5942677.061635139
477,anjaw district,arunachal-pradesh,2020,1,5025,12808735.858744403
478,siang district,arunachal-pradesh,2020,1,5136,11962344.13711079
479,lower siang district,arunachal-pradesh,2020,1,8047,15520255.403975137
480,kra daadi district,arunachal-pradesh,2020,1,3407,10045462.795181293
481,changlang district,arunachal-pradesh,2020,1,43858,93461363.58699805
482,pakke kessang district,arunachal-pradesh,2020,1,2044,3425821.315796173
483,dibang valley district,arunachal-pradesh,2020,1,397,878784.5955219769
484,west kameng district,arunachal-pradesh,2020,1,75363,198712422.2374845
485,shi yomi district,arunachal-pradesh,2020,1,117,566189.9936512378
486,east siang district,arunachal-pradesh,2020,1,33743,82011539.42531273
487,upper subansiri district,arunachal-pradesh,2020,1,12313,33686711.81345673
488,east kameng district,arunachal-pradesh,2020,1,7379,20456070.89377439
489,lohit district,arunachal-pradesh,2020,1,36985,83701268.27182505
490,lepa rada district,arunachal-pradesh,2020,1,5721,11137993.767266009
491,tawang district,arunachal-pradesh,2020,1,31865,84425193.41571434
492,namsai district,arunachal-pradesh,2020,1,23112,46444942.9567038
493,lower dibang valley district,arunachal-pradesh,2020,2,26234,42360072.526896134
494,lower subansiri district,arunachal-pradesh,2020,2,25703,46133123.517396785
495,longding district,arunachal-pradesh,2020,2,20664,54678022.50234371
496,west siang district,arunachal-pradesh,2020,2,32777,72790231.05472675
497,kamle district,arunachal-pradesh,2020,2,2397,4126243.0778709752
498,upper siang district,arunachal-pradesh,2020,2,10899,28048492.10512026
499,tirap district,arunachal-pradesh,2020,2,28830,63497030.840810165
500,papum pare district,arunachal-pradesh,2020,2,221728,535085907.34048563
501,kurung kumey district,arunachal-pradesh,2020,2,3847,11359743.457053192
502,anjaw district,arunachal-pradesh,2020,2,7617,18795023.531477228
503,siang district,arunachal-pradesh,2020,2,9827,18585670.46796793
504,lower siang district,arunachal-pradesh,2020,2,13321,23571085.32253689
505,kra daadi district,arunachal-pradesh,2020,2,5264,15730996.227462547
506,changlang district,arunachal-pradesh,2020,2,69279,128572447.99797386
507,pakke kessang district,arunachal-pradesh,2020,2,3558,4635272.064395212
508,dibang valley district,arunachal-pradesh,2020,2,966,2559724.8369189673
509,west kameng district,arunachal-pradesh,2020,2,95421,251395972.22505817
510,shi yomi district,arunachal-pradesh,2020,2,302,1222863.4358782358
511,east siang district,arunachal-pradesh,2020,2,55680,112693868.8099896
512,upper subansiri district,arunachal-pradesh,2020,2,18056,43140688.970285244
513,east kameng district,arunachal-pradesh,2020,2,11791,40506284.272980645
514,lohit district,arunachal-pradesh,2020,2,56541,114730675.47714493
515,lepa rada district,arunachal-pradesh,2020,2,8601,16064862.366431037
516,tawang district,arunachal-pradesh,2020,2,44499,121561732.24171817
517,namsai district,arunachal-pradesh,2020,2,34972,54870798.31404532
518,lower dibang valley district,arunachal-pradesh,2020,3,27655,63469161.328603886
519,lower subansiri district,arunachal-pradesh,2020,3,26596,59707234.22223007
520,longding district,arunachal-pradesh,2020,3,21445,63273209.984560445
521,west siang district,arunachal-pradesh,2020,3,34295,92449732.96070345
522,kamle district,arunachal-pradesh,2020,3,2618,5300885.9328534985
523,upper siang district,arunachal-pradesh,2020,3,12707,40210852.98915006
524,tirap district,arunachal-pradesh,2020,3,30046,81539831.5295825
525,papum pare district,arunachal-pradesh,2020,3,298350,859373863.7202578
526,kurung kumey district,arunachal-pradesh,2020,3,4391,13864822.733226534
527,anjaw district,arunachal-pradesh,2020,3,9751,31524690.460289024
528,siang district,arunachal-pradesh,2020,3,10489,21236201.531454768
529,lower siang district,arunachal-pradesh,2020,3,12456,28754627.349573277
530,kra daadi district,arunachal-pradesh,2020,3,5676,16181045.612635879
531,changlang district,arunachal-pradesh,2020,3,73842,159158438.92541084
532,pakke kessang district,arunachal-pradesh,2020,3,3469,6301715.335375749
533,dibang valley district,arunachal-pradesh,2020,3,899,3061207.2925078664
534,west kameng district,arunachal-pradesh,2020,3,111029,332812237.8096209
535,shi yomi district,arunachal-pradesh,2020,3,521,3410288.130911609
536,east siang district,arunachal-pradesh,2020,3,69710,176323789.94437826
537,upper subansiri district,arunachal-pradesh,2020,3,24387,70811197.57521853
538,east kameng district,arunachal-pradesh,2020,3,13421,43881134.37096395
539,lohit district,arunachal-pradesh,2020,3,65889,156523653.1864311
540,lepa rada district,arunachal-pradesh,2020,3,10150,22146313.373236045
541,tawang district,arunachal-pradesh,2020,3,56016,182137862.72423625
542,namsai district,arunachal-pradesh,2020,3,37019,76484566.53480485
543,lower dibang valley district,arunachal-pradesh,2020,4,33455,81929299.56817816
544,lower subansiri district,arunachal-pradesh,2020,4,31411,97681186.89595497
545,longding district,arunachal-pradesh,2020,4,26089,74890543.91561158
546,west siang district,arunachal-pradesh,2020,4,45207,125118193.0493962
547,kamle district,arunachal-pradesh,2020,4,3611,10000596.409396999
548,upper siang district,arunachal-pradesh,2020,4,19943,78146755.88828371
549,tirap district,arunachal-pradesh,2020,4,36124,104709589.6601958
550,papum pare district,arunachal-pradesh,2020,4,390528,1205917753.7046227
551,kurung kumey district,arunachal-pradesh,2020,4,4581,17134470.4444281
552,anjaw district,arunachal-pradesh,2020,4,17228,49318880.51759694
553,siang district,arunachal-pradesh,2020,4,12962,32619173.238261122
554,lower siang district,arunachal-pradesh,2020,4,14782,33891568.64514145
555,kra daadi district,arunachal-pradesh,2020,4,7619,30458774.811469436
556,changlang district,arunachal-pradesh,2020,4,84852,204367875.07299304
557,pakke kessang district,arunachal-pradesh,2020,4,3064,7503555.503947843
558,dibang valley district,arunachal-pradesh,2020,4,1705,6749773.196253154
559,west kameng district,arunachal-pradesh,2020,4,129575,390436113.7366377
560,shi yomi district,arunachal-pradesh,2020,4,1103,6627025.636333689
561,east siang district,arunachal-pradesh,2020,4,88632,250515095.18896666
562,upper subansiri district,arunachal-pradesh,2020,4,31426,109405900.7987589
563,east kameng district,arunachal-pradesh,2020,4,16340,64104581.33887266
564,lohit district,arunachal-pradesh,2020,4,80530,196997836.79933694
565,lepa rada district,arunachal-pradesh,2020,4,14338,39340491.723573
566,tawang district,arunachal-pradesh,2020,4,67262,240482254.58453605
567,namsai district,arunachal-pradesh,2020,4,46762,111916731.51687588
568,lower dibang valley district,arunachal-pradesh,2021,1,32427,90709108.52350861
569,lower subansiri district,arunachal-pradesh,2021,1,29916,106591162.96103427
570,longding district,arunachal-pradesh,2021,1,23962,75573420.97022958
571,west siang district,arunachal-pradesh,2021,1,42575,138700637.29161483
572,kamle district,arunachal-pradesh,2021,1,3092,11023767.702559106
573,upper siang district,arunachal-pradesh,2021,1,21312,73026286.55263102
574,tirap district,arunachal-pradesh,2021,1,32043,110593517.1462319
575,papum pare district,arunachal-pradesh,2021,1,419891,1388723426.7156572
576,kurung kumey district,arunachal-pradesh,2021,1,4962,22483754.80073421
577,anjaw district,arunachal-pradesh,2021,1,12823,38844865.55268997
578,siang district,arunachal-pradesh,2021,1,13679,42644184.41156319
579,lower siang district,arunachal-pradesh,2021,1,13231,37929392.80129131
580,kra daadi district,arunachal-pradesh,2021,1,6393,24326518.988243874
581,changlang district,arunachal-pradesh,2021,1,78849,220167765.51868472
582,pakke kessang district,arunachal-pradesh,2021,1,3563,8146941.7919960935
583,dibang valley district,arunachal-pradesh,2021,1,1930,7949867.973505622
584,west kameng district,arunachal-pradesh,2021,1,120906,384735272.8434415
585,shi yomi district,arunachal-pradesh,2021,1,1251,6905518.17317189
586,east siang district,arunachal-pradesh,2021,1,82357,253988360.79783517
587,upper subansiri district,arunachal-pradesh,2021,1,28053,116973014.48753676
588,east kameng district,arunachal-pradesh,2021,1,16281,77915774.21328105
589,lohit district,arunachal-pradesh,2021,1,72380,198534806.934188
590,lepa rada district,arunachal-pradesh,2021,1,15690,52794992.77695303
591,tawang district,arunachal-pradesh,2021,1,54137,207859088.41115895
592,namsai district,arunachal-pradesh,2021,1,45753,116637630.67690115
593,lower dibang valley district,arunachal-pradesh,2021,2,42091,105552358.12192997
594,lower subansiri district,arunachal-pradesh,2021,2,40081,120717472.89200453
595,longding district,arunachal-pradesh,2021,2,31640,96566640.5347223
596,west siang district,arunachal-pradesh,2021,2,59341,180700138.79997098
597,kamle district,arunachal-pradesh,2021,2,5476,17345427.03524171
598,upper siang district,arunachal-pradesh,2021,2,25971,89455180.0696969
599,tirap district,arunachal-pradesh,2021,2,46320,144548683.3225929
600,papum pare district,arunachal-pradesh,2021,2,552953,1501062555.477559
601,kurung kumey district,arunachal-pradesh,2021,2,6623,27396796.623303153
602,anjaw district,arunachal-pradesh,2021,2,15311,43475744.23676274
603,siang district,arunachal-pradesh,2021,2,17032,52687221.42695154
604,lower siang district,arunachal-pradesh,2021,2,17401,45499278.56988002
605,kra daadi district,arunachal-pradesh,2021,2,8758,35998227.60012327
606,changlang district,arunachal-pradesh,2021,2,105461,264031910.34894213
607,pakke kessang district,arunachal-pradesh,2021,2,4424,13097426.072373278
608,dibang valley district,arunachal-pradesh,2021,2,1995,9465919.622553768
609,west kameng district,arunachal-pradesh,2021,2,164866,482626617.86575466
610,shi yomi district,arunachal-pradesh,2021,2,2135,12166777.18507706
611,east siang district,arunachal-pradesh,2021,2,106787,286839106.4541313
612,upper subansiri district,arunachal-pradesh,2021,2,35856,131912938.7628825
613,east kameng district,arunachal-pradesh,2021,2,22015,95352007.56231916
614,lohit district,arunachal-pradesh,2021,2,99686,230495504.2475701
